map_acc	map_name	map_start	map_stop	feature_acc	feature_name	feature_aliases	feature_start	feature_stop	feature_type_acc	is_landmark
tamu1104a-ctg2372	ctg2372	0	22	tamu1104a-ctg2372-1	AW922570	8088507,AW922570.1	1	22	est	0
tamu1104a-ctg2374	ctg2374	0	54	tamu1104a-ctg2374-1	BG365158	13254255,BG365158.1	2	36	est	0
tamu1104a-ctg2374	ctg2374	0	54	tamu1104a-ctg2374-2	txa5427		2	54	aflp	0
tamu1104a-ctg2375	ctg2375	0	43	tamu1104a-ctg2375-1	txa796		5	43	aflp	0
tamu1104a-ctg2375	ctg2375	0	43	tamu1104a-ctg2375-2	txa837		5	43	aflp	0
tamu1104a-ctg2375	ctg2375	0	43	tamu1104a-ctg2375-3	txa5619		5	43	aflp	0
tamu1104a-ctg2377	ctg2377	0	36	tamu1104a-ctg2377-1	txa3976		4	36	aflp	0
tamu1104a-ctg2377	ctg2377	0	36	tamu1104a-ctg2377-2	txa657		4	36	aflp	0
tamu1104a-ctg2378	ctg2378	0	45	tamu1104a-ctg2378-1	txa637		1	45	aflp	0
tamu1104a-ctg2381	ctg2381	0	37	tamu1104a-ctg2381-1	txa5659		2	37	aflp	0
tamu1104a-ctg2385	ctg2385	0	75	tamu1104a-ctg2385-1	txa729		12	75	aflp	0
tamu1104a-ctg2385	ctg2385	0	75	tamu1104a-ctg2385-2	txa3361		12	57	aflp	0
tamu1104a-ctg2385	ctg2385	0	75	tamu1104a-ctg2385-3	txa1856		12	57	aflp	0
tamu1104a-ctg2385	ctg2385	0	75	tamu1104a-ctg2385-4	txa3641		12	57	aflp	0
tamu1104a-ctg239	ctg239	0	47	tamu1104a-ctg239-1	txa1961		9	47	aflp	0
tamu1104a-ctg2394	ctg2394	0	38	tamu1104a-ctg2394-1	txa4343		4	38	aflp	0
tamu1104a-ctg2395	ctg2395	0	38	tamu1104a-ctg2395-1	txa2135		14	29	aflp	0
tamu1104a-ctg2395	ctg2395	0	38	tamu1104a-ctg2395-2	txa4769		21	38	aflp	0
tamu1104a-ctg2400	ctg2400	0	55	tamu1104a-ctg2400-1	txa1609		34	55	aflp	0
tamu1104a-ctg2400	ctg2400	0	55	tamu1104a-ctg2400-2	txa5029		5	16	aflp	0
tamu1104a-ctg2400	ctg2400	0	55	tamu1104a-ctg2400-3	txa1636		21	40	aflp	0
tamu1104a-ctg2401	ctg2401	0	24	tamu1104a-ctg2401-1	txa4345		1	24	aflp	0
tamu1104a-ctg2401	ctg2401	0	24	tamu1104a-ctg2401-2	txa4402		1	24	aflp	0
tamu1104a-ctg2402	ctg2402	0	44	tamu1104a-ctg2402-1	txa1930		7	44	aflp	0
tamu1104a-ctg2404	ctg2404	0	26	tamu1104a-ctg2404-1	txa645		1	26	aflp	0
tamu1104a-ctg2409	ctg2409	0	39	tamu1104a-ctg2409-1	txa5673		1	39	aflp	0
tamu1104a-ctg2409	ctg2409	0	39	tamu1104a-ctg2409-2	txa7137		1	39	aflp	0
tamu1104a-ctg24	ctg24	0	67	tamu1104a-ctg24-1	txa6266		17	67	aflp	0
tamu1104a-ctg24	ctg24	0	67	tamu1104a-ctg24-2	txa1990		24	50	aflp	0
tamu1104a-ctg24	ctg24	0	67	tamu1104a-ctg24-3	txa1800		1	46	aflp	0
tamu1104a-ctg24	ctg24	0	67	tamu1104a-ctg24-4	txa3835		30	64	aflp	0
tamu1104a-ctg2410	ctg2410	0	46	tamu1104a-ctg2410-1	txa6240		5	46	aflp	0
tamu1104a-ctg2411	ctg2411	0	49	tamu1104a-ctg2411-1	txa5135		1	49	aflp	0
tamu1104a-ctg2411	ctg2411	0	49	tamu1104a-ctg2411-2	txa5630		1	49	aflp	0
tamu1104a-ctg2411	ctg2411	0	49	tamu1104a-ctg2411-3	txa1623		1	49	aflp	0
tamu1104a-ctg2411	ctg2411	0	49	tamu1104a-ctg2411-4	txa730		1	49	aflp	0
tamu1104a-ctg2411	ctg2411	0	49	tamu1104a-ctg2411-5	txa482		23	49	aflp	0
tamu1104a-ctg2412	ctg2412	0	62	tamu1104a-ctg2412-1	txa5106		9	62	aflp	0
tamu1104a-ctg2415	ctg2415	0	31	tamu1104a-ctg2415-1	txa4443		2	31	aflp	0
tamu1104a-ctg2415	ctg2415	0	31	tamu1104a-ctg2415-2	txa5266		2	31	aflp	0
tamu1104a-ctg2417	ctg2417	0	55	tamu1104a-ctg2417-1	txa4145		4	55	aflp	0
tamu1104a-ctg2418	ctg2418	0	27	tamu1104a-ctg2418-1	txa4960		5	27	aflp	0
tamu1104a-ctg2418	ctg2418	0	27	tamu1104a-ctg2418-2	txa4398		5	27	aflp	0
tamu1104a-ctg2418	ctg2418	0	27	tamu1104a-ctg2418-3	txa2323		1	27	aflp	0
tamu1104a-ctg2418	ctg2418	0	27	tamu1104a-ctg2418-4	txa221		1	27	aflp	0
tamu1104a-ctg2419	ctg2419	0	20	tamu1104a-ctg2419-1	txa1685		1	20	aflp	0
tamu1104a-ctg2420	ctg2420	0	38	tamu1104a-ctg2420-1	txa4537		1	38	aflp	0
tamu1104a-ctg242	ctg242	0	76	tamu1104a-ctg242-1	txa1385		58	76	aflp	0
tamu1104a-ctg2425	ctg2425	0	29	tamu1104a-ctg2425-1	txa3284		2	29	aflp	0
tamu1104a-ctg2430	ctg2430	0	49	tamu1104a-ctg2430-1	txa6734		1	28	aflp	0
tamu1104a-ctg2430	ctg2430	0	49	tamu1104a-ctg2430-2	txa6380		1	49	aflp	0
tamu1104a-ctg2430	ctg2430	0	49	tamu1104a-ctg2430-3	txa5532		1	28	aflp	0
tamu1104a-ctg2431	ctg2431	0	30	tamu1104a-ctg2431-1	txa5815		3	30	aflp	0
tamu1104a-ctg2432	ctg2432	0	33	tamu1104a-ctg2432-1	txa118		16	33	aflp	0
tamu1104a-ctg2432	ctg2432	0	33	tamu1104a-ctg2432-2	txa1441		16	33	aflp	0
tamu1104a-ctg2432	ctg2432	0	33	tamu1104a-ctg2432-3	txa4332		16	28	aflp	0
tamu1104a-ctg2432	ctg2432	0	33	tamu1104a-ctg2432-4	txa1353		16	28	aflp	0
tamu1104a-ctg2432	ctg2432	0	33	tamu1104a-ctg2432-5	txa4321		16	28	aflp	0
tamu1104a-ctg2433	ctg2433	0	54	tamu1104a-ctg2433-1	txa5159		6	54	aflp	0
tamu1104a-ctg2434	ctg2434	0	42	tamu1104a-ctg2434-1	txa5731		1	42	aflp	0
tamu1104a-ctg2437	ctg2437	0	29	tamu1104a-ctg2437-1	txa81		3	29	aflp	0
tamu1104a-ctg2438	ctg2438	0	33	tamu1104a-ctg2438-1	txa6560		5	33	aflp	0
tamu1104a-ctg2439	ctg2439	0	47	tamu1104a-ctg2439-1	txa2801		3	47	aflp	0
tamu1104a-ctg2439	ctg2439	0	47	tamu1104a-ctg2439-2	txa1870		3	47	aflp	0
tamu1104a-ctg2439	ctg2439	0	47	tamu1104a-ctg2439-3	txa622		3	47	aflp	0
tamu1104a-ctg2439	ctg2439	0	47	tamu1104a-ctg2439-4	txa5178		3	47	aflp	0
tamu1104a-ctg2442	ctg2442	0	40	tamu1104a-ctg2442-1	txa2432		7	40	aflp	0
tamu1104a-ctg2444	ctg2444	0	50	tamu1104a-ctg2444-1	txa6029		1	50	aflp	0
tamu1104a-ctg2448	ctg2448	0	49	tamu1104a-ctg2448-1	txa4522		3	49	aflp	0
tamu1104a-ctg2449	ctg2449	0	43	tamu1104a-ctg2449-1	txa5606		1	43	aflp	0
tamu1104a-ctg2449	ctg2449	0	43	tamu1104a-ctg2449-2	txa1106		1	43	aflp	0
tamu1104a-ctg2450	ctg2450	0	47	tamu1104a-ctg2450-1	txa409		6	38	aflp	0
tamu1104a-ctg2450	ctg2450	0	47	tamu1104a-ctg2450-2	txa7131		1	47	aflp	0
tamu1104a-ctg245	ctg245	0	57	tamu1104a-ctg245-1	txa2948		30	57	aflp	0
tamu1104a-ctg2451	ctg2451	0	54	tamu1104a-ctg2451-1	txa36		7	54	aflp	0
tamu1104a-ctg2451	ctg2451	0	54	tamu1104a-ctg2451-2	txa6068		7	42	aflp	0
tamu1104a-ctg2456	ctg2456	0	49	tamu1104a-ctg2456-1	txa5485		4	49	aflp	0
tamu1104a-ctg2464	ctg2464	0	31	tamu1104a-ctg2464-1	txa4704		2	31	aflp	0
tamu1104a-ctg2465	ctg2465	0	49	tamu1104a-ctg2465-1	txa5417		9	49	aflp	0
tamu1104a-ctg2469	ctg2469	0	38	tamu1104a-ctg2469-1	txa5132		1	38	aflp	0
tamu1104a-ctg2469	ctg2469	0	38	tamu1104a-ctg2469-2	txa5496		4	38	aflp	0
tamu1104a-ctg2469	ctg2469	0	38	tamu1104a-ctg2469-3	txa3015		1	38	aflp	0
tamu1104a-ctg2469	ctg2469	0	38	tamu1104a-ctg2469-4	txa6593		4	38	aflp	0
tamu1104a-ctg2470	ctg2470	0	28	tamu1104a-ctg2470-1	txa1486		10	28	aflp	0
tamu1104a-ctg247	ctg247	0	66	tamu1104a-ctg247-1	txa323		10	64	aflp	0
tamu1104a-ctg247	ctg247	0	66	tamu1104a-ctg247-2	txa5788		10	64	aflp	0
tamu1104a-ctg247	ctg247	0	66	tamu1104a-ctg247-3	txa6819		10	66	aflp	0
tamu1104a-ctg2471	ctg2471	0	63	tamu1104a-ctg2471-1	txa48		5	57	aflp	0
tamu1104a-ctg2471	ctg2471	0	63	tamu1104a-ctg2471-2	txa7119		5	55	aflp	0
tamu1104a-ctg2471	ctg2471	0	63	tamu1104a-ctg2471-3	txa6882		27	57	aflp	0
tamu1104a-ctg2471	ctg2471	0	63	tamu1104a-ctg2471-4	txa6162		27	63	aflp	0
tamu1104a-ctg2472	ctg2472	0	32	tamu1104a-ctg2472-1	txa4631		4	32	aflp	0
tamu1104a-ctg2473	ctg2473	0	52	tamu1104a-ctg2473-1	txa4780		11	52	aflp	0
tamu1104a-ctg2475	ctg2475	0	26	tamu1104a-ctg2475-1	txa2688		1	26	aflp	0
tamu1104a-ctg2476	ctg2476	0	71	tamu1104a-ctg2476-1	txa4913		5	64	aflp	0
tamu1104a-ctg2476	ctg2476	0	71	tamu1104a-ctg2476-2	txa2712		1	64	aflp	0
tamu1104a-ctg2476	ctg2476	0	71	tamu1104a-ctg2476-3	txa3425		33	71	aflp	0
tamu1104a-ctg2479	ctg2479	0	59	tamu1104a-ctg2479-1	txa6600		19	31	aflp	0
tamu1104a-ctg2479	ctg2479	0	59	tamu1104a-ctg2479-3	txa3900		6	59	aflp	0
tamu1104a-ctg2479	ctg2479	0	59	tamu1104a-ctg2479-2	AW680236	7554021,AW680236.1	1	42	est	0
tamu1104a-ctg2480	ctg2480	0	24	tamu1104a-ctg2480-1	txa633		1	24	aflp	0
tamu1104a-ctg248	ctg248	0	72	tamu1104a-ctg248-1	txa5417		30	72	aflp	0
tamu1104a-ctg2482	ctg2482	0	51	tamu1104a-ctg2482-1	txa94		10	51	aflp	0
tamu1104a-ctg2483	ctg2483	0	21	tamu1104a-ctg2483-1	txa7054		1	21	aflp	0
tamu1104a-ctg2484	ctg2484	0	35	tamu1104a-ctg2484-1	txa3742		9	35	aflp	0
tamu1104a-ctg2487	ctg2487	0	44	tamu1104a-ctg2487-1	txa5509		7	44	aflp	0
tamu1104a-ctg2487	ctg2487	0	44	tamu1104a-ctg2487-2	txa1978		7	44	aflp	0
tamu1104a-ctg249	ctg249	0	51	tamu1104a-ctg249-1	txa1852		13	51	aflp	0
tamu1104a-ctg249	ctg249	0	51	tamu1104a-ctg249-2	txa721		13	51	aflp	0
tamu1104a-ctg2493	ctg2493	0	38	tamu1104a-ctg2493-1	txa312		1	26	aflp	0
tamu1104a-ctg2493	ctg2493	0	38	tamu1104a-ctg2493-2	txa624		1	38	aflp	0
tamu1104a-ctg2493	ctg2493	0	38	tamu1104a-ctg2493-3	txa4145		1	26	aflp	0
tamu1104a-ctg2496	ctg2496	0	27	tamu1104a-ctg2496-1	txa4643		1	27	aflp	0
tamu1104a-ctg2497	ctg2497	0	50	tamu1104a-ctg2497-1	txa1104		10	50	aflp	0
tamu1104a-ctg2497	ctg2497	0	50	tamu1104a-ctg2497-2	txa3033		1	50	aflp	0
tamu1104a-ctg2497	ctg2497	0	50	tamu1104a-ctg2497-3	txa125		20	40	aflp	0
tamu1104a-ctg2498	ctg2498	0	26	tamu1104a-ctg2498-1	txa4943		1	26	aflp	0
tamu1104a-ctg2499	ctg2499	0	48	tamu1104a-ctg2499-1	txa5968		21	48	aflp	0
tamu1104a-ctg2500	ctg2500	0	32	tamu1104a-ctg2500-1	txa3125		5	32	aflp	0
tamu1104a-ctg2502	ctg2502	0	40	tamu1104a-ctg2502-1	txa1439		4	40	aflp	0
tamu1104a-ctg2502	ctg2502	0	40	tamu1104a-ctg2502-2	txa1144		4	40	aflp	0
tamu1104a-ctg2505	ctg2505	0	26	tamu1104a-ctg2505-1	txa4385		1	26	aflp	0
tamu1104a-ctg2505	ctg2505	0	26	tamu1104a-ctg2505-2	txa4425		1	26	aflp	0
tamu1104a-ctg2506	ctg2506	0	36	tamu1104a-ctg2506-1	txa896		7	36	aflp	0
tamu1104a-ctg2509	ctg2509	0	32	tamu1104a-ctg2509-2	txa6624		4	32	aflp	0
tamu1104a-ctg2509	ctg2509	0	32	tamu1104a-ctg2509-3	txa4764		4	32	aflp	0
tamu1104a-ctg2509	ctg2509	0	32	tamu1104a-ctg2509-1	BE125240	8547830,BE125240.1	4	32	est	0
tamu1104a-ctg25	ctg25	0	172	tamu1104a-ctg25-1	txa3298		101	166	aflp	0
tamu1104a-ctg25	ctg25	0	172	tamu1104a-ctg25-2	txa1651		15	58	aflp	0
tamu1104a-ctg25	ctg25	0	172	tamu1104a-ctg25-3	txa2193		124	172	aflp	0
tamu1104a-ctg25	ctg25	0	172	tamu1104a-ctg25-4	txa5331		96	97	aflp	0
tamu1104a-ctg2515	ctg2515	0	29	tamu1104a-ctg2515-1	txa196		1	29	aflp	0
tamu1104a-ctg252	ctg252	0	56	tamu1104a-ctg252-1	txa3091		27	56	aflp	0
tamu1104a-ctg2523	ctg2523	0	32	tamu1104a-ctg2523-1	txa4584		3	32	aflp	0
tamu1104a-ctg2525	ctg2525	0	50	tamu1104a-ctg2525-1	txa4927		9	50	aflp	0
tamu1104a-ctg2530	ctg2530	0	27	tamu1104a-ctg2530-1	txa5546		1	27	aflp	0
tamu1104a-ctg2530	ctg2530	0	27	tamu1104a-ctg2530-2	sts236		1	25	rflp	0
tamu1104a-ctg2531	ctg2531	0	30	tamu1104a-ctg2531-1	txa6810		1	30	aflp	0
tamu1104a-ctg2531	ctg2531	0	30	tamu1104a-ctg2531-2	txa1905		3	30	aflp	0
tamu1104a-ctg2531	ctg2531	0	30	tamu1104a-ctg2531-3	txa5565		3	30	aflp	0
tamu1104a-ctg2534	ctg2534	0	46	tamu1104a-ctg2534-1	txa3907		4	46	aflp	0
tamu1104a-ctg2534	ctg2534	0	46	tamu1104a-ctg2534-2	txa1157		4	20	aflp	0
tamu1104a-ctg2536	ctg2536	0	18	tamu1104a-ctg2536-1	txa796		1	18	aflp	0
tamu1104a-ctg2536	ctg2536	0	18	tamu1104a-ctg2536-2	txa5619		1	18	aflp	0
tamu1104a-ctg2538	ctg2538	0	51	tamu1104a-ctg2538-1	txa1785		8	51	aflp	0
tamu1104a-ctg2538	ctg2538	0	51	tamu1104a-ctg2538-2	txa1560		8	51	aflp	0
tamu1104a-ctg2539	ctg2539	0	33	tamu1104a-ctg2539-1	txa6533		2	33	aflp	0
tamu1104a-ctg2540	ctg2540	0	25	tamu1104a-ctg2540-1	txa4380		1	25	aflp	0
tamu1104a-ctg2540	ctg2540	0	25	tamu1104a-ctg2540-2	txa2909		1	25	aflp	0
tamu1104a-ctg254	ctg254	0	43	tamu1104a-ctg254-1	txa6673		6	43	aflp	0
tamu1104a-ctg2541	ctg2541	0	58	tamu1104a-ctg2541-1	txa4786		1	58	aflp	0
tamu1104a-ctg2542	ctg2542	0	30	tamu1104a-ctg2542-1	txa3104		11	30	aflp	0
tamu1104a-ctg2542	ctg2542	0	30	tamu1104a-ctg2542-2	txa6756		11	30	aflp	0
tamu1104a-ctg2544	ctg2544	0	50	tamu1104a-ctg2544-1	txa1550		5	50	aflp	0
tamu1104a-ctg2548	ctg2548	0	28	tamu1104a-ctg2548-1	txa1096		1	28	aflp	0
tamu1104a-ctg2548	ctg2548	0	28	tamu1104a-ctg2548-2	txa4418		1	28	aflp	0
tamu1104a-ctg2550	ctg2550	0	33	tamu1104a-ctg2550-1	txa4799		3	33	aflp	0
tamu1104a-ctg2554	ctg2554	0	53	tamu1104a-ctg2554-1	txa4716		1	53	aflp	0
tamu1104a-ctg2556	ctg2556	0	41	tamu1104a-ctg2556-1	txa5351		20	36	aflp	0
tamu1104a-ctg2556	ctg2556	0	41	tamu1104a-ctg2556-2	txa843		1	41	aflp	0
tamu1104a-ctg2558	ctg2558	0	34	tamu1104a-ctg2558-1	txa3997		4	34	aflp	0
tamu1104a-ctg2559	ctg2559	0	26	tamu1104a-ctg2559-1	txa6451		1	26	aflp	0
tamu1104a-ctg2563	ctg2563	0	35	tamu1104a-ctg2563-1	txa5672		15	35	aflp	0
tamu1104a-ctg2565	ctg2565	0	44	tamu1104a-ctg2565-1	txa4930		24	44	aflp	0
tamu1104a-ctg2567	ctg2567	0	35	tamu1104a-ctg2567-1	txa16		5	35	aflp	0
tamu1104a-ctg2567	ctg2567	0	35	tamu1104a-ctg2567-2	txa4845		5	35	aflp	0
tamu1104a-ctg2567	ctg2567	0	35	tamu1104a-ctg2567-3	txa1826		5	35	aflp	0
tamu1104a-ctg2569	ctg2569	0	40	tamu1104a-ctg2569-1	txa1756		1	40	aflp	0
tamu1104a-ctg2572	ctg2572	0	47	tamu1104a-ctg2572-1	txa3425		31	47	aflp	0
tamu1104a-ctg2576	ctg2576	0	58	tamu1104a-ctg2576-1	txa5444		5	58	aflp	0
tamu1104a-ctg2578	ctg2578	0	39	tamu1104a-ctg2578-1	txa5027		7	39	aflp	0
tamu1104a-ctg2578	ctg2578	0	39	tamu1104a-ctg2578-2	txa934		7	39	aflp	0
tamu1104a-ctg2579	ctg2579	0	55	tamu1104a-ctg2579-1	txa4941		1	55	aflp	0
tamu1104a-ctg258	ctg258	0	68	tamu1104a-ctg258-1	txa1293		35	68	aflp	0
tamu1104a-ctg258	ctg258	0	68	tamu1104a-ctg258-2	txa5554		25	54	aflp	0
tamu1104a-ctg258	ctg258	0	68	tamu1104a-ctg258-3	txa4834		1	50	aflp	0
tamu1104a-ctg258	ctg258	0	68	tamu1104a-ctg258-4	txa79		25	54	aflp	0
tamu1104a-ctg258	ctg258	0	68	tamu1104a-ctg258-5	txa331		25	54	aflp	0
tamu1104a-ctg258	ctg258	0	68	tamu1104a-ctg258-6	txa1494		25	54	aflp	0
tamu1104a-ctg2582	ctg2582	0	60	tamu1104a-ctg2582-1	txa6895		8	60	aflp	0
tamu1104a-ctg2589	ctg2589	0	32	tamu1104a-ctg2589-1	txa2084		4	32	aflp	0
tamu1104a-ctg2591	ctg2591	0	39	tamu1104a-ctg2591-1	txa4103		15	39	aflp	0
tamu1104a-ctg2597	ctg2597	0	74	tamu1104a-ctg2597-1	txa5634		1	74	aflp	0
tamu1104a-ctg2597	ctg2597	0	74	tamu1104a-ctg2597-2	txa6322		1	74	aflp	0
tamu1104a-ctg2597	ctg2597	0	74	tamu1104a-ctg2597-3	txa6529		1	31	aflp	0
tamu1104a-ctg2599	ctg2599	0	38	tamu1104a-ctg2599-1	txa3823		2	38	aflp	0
tamu1104a-ctg260	ctg260	0	76	tamu1104a-ctg260-1	txa1075		42	76	aflp	0
tamu1104a-ctg260	ctg260	0	76	tamu1104a-ctg260-3	txa1600		30	35	aflp	0
tamu1104a-ctg260	ctg260	0	76	tamu1104a-ctg260-4	txa5687		1	41	aflp	0
tamu1104a-ctg260	ctg260	0	76	tamu1104a-ctg260-2	BG048220	12498753,BG048220.1	42	76	est	0
tamu1104a-ctg2602	ctg2602	0	55	tamu1104a-ctg2602-1	txa7082		12	55	aflp	0
tamu1104a-ctg2603	ctg2603	0	33	tamu1104a-ctg2603-1	txa4323		1	33	aflp	0
tamu1104a-ctg2605	ctg2605	0	44	tamu1104a-ctg2605-1	txa5040		19	44	aflp	0
tamu1104a-ctg2607	ctg2607	0	21	tamu1104a-ctg2607-1	txa2063		1	21	aflp	0
tamu1104a-ctg261	ctg261	0	53	tamu1104a-ctg261-1	txa318		30	53	aflp	0
tamu1104a-ctg261	ctg261	0	53	tamu1104a-ctg261-2	txa1475		30	53	aflp	0
tamu1104a-ctg261	ctg261	0	53	tamu1104a-ctg261-3	txa2463		8	29	aflp	0
tamu1104a-ctg2611	ctg2611	0	56	tamu1104a-ctg2611-1	txa4502		11	56	aflp	0
tamu1104a-ctg2611	ctg2611	0	56	tamu1104a-ctg2611-2	txa4503		11	56	aflp	0
tamu1104a-ctg2612	ctg2612	0	26	tamu1104a-ctg2612-1	txa1303		1	26	aflp	0
tamu1104a-ctg2614	ctg2614	0	44	tamu1104a-ctg2614-1	txa5380		11	44	aflp	0
tamu1104a-ctg2616	ctg2616	0	49	tamu1104a-ctg2616-1	txa6477		3	49	aflp	0
tamu1104a-ctg2616	ctg2616	0	49	tamu1104a-ctg2616-2	txa5951		3	49	aflp	0
tamu1104a-ctg2618	ctg2618	0	47	tamu1104a-ctg2618-1	txa5729		18	47	aflp	0
tamu1104a-ctg2618	ctg2618	0	47	tamu1104a-ctg2618-2	txa1427		18	47	aflp	0
tamu1104a-ctg2619	ctg2619	0	55	tamu1104a-ctg2619-1	txa6251		1	55	aflp	0
tamu1104a-ctg262	ctg262	0	67	tamu1104a-ctg262-1	txa4362		21	67	aflp	0
tamu1104a-ctg262	ctg262	0	67	tamu1104a-ctg262-2	txa5611		21	63	aflp	0
tamu1104a-ctg262	ctg262	0	67	tamu1104a-ctg262-3	txa7126		21	67	aflp	0
tamu1104a-ctg262	ctg262	0	67	tamu1104a-ctg262-4	txa1023		21	67	aflp	0
tamu1104a-ctg262	ctg262	0	67	tamu1104a-ctg262-5	txa5517		21	67	aflp	0
tamu1104a-ctg2622	ctg2622	0	56	tamu1104a-ctg2622-1	txa1843		9	56	aflp	0
tamu1104a-ctg2622	ctg2622	0	56	tamu1104a-ctg2622-2	txa7028		8	30	aflp	0
tamu1104a-ctg2626	ctg2626	0	51	tamu1104a-ctg2626-1	txa6880		6	30	aflp	0
tamu1104a-ctg2626	ctg2626	0	51	tamu1104a-ctg2626-2	txa1554		6	30	aflp	0
tamu1104a-ctg2626	ctg2626	0	51	tamu1104a-ctg2626-3	txa5699		6	51	aflp	0
tamu1104a-ctg2628	ctg2628	0	46	tamu1104a-ctg2628-1	txa7094		9	46	aflp	0
tamu1104a-ctg2628	ctg2628	0	46	tamu1104a-ctg2628-2	txa6616		9	43	aflp	0
tamu1104a-ctg2628	ctg2628	0	46	tamu1104a-ctg2628-3	txa2761		9	37	aflp	0
tamu1104a-ctg2628	ctg2628	0	46	tamu1104a-ctg2628-4	txa5250		9	43	aflp	0
tamu1104a-ctg2628	ctg2628	0	46	tamu1104a-ctg2628-5	txa4239		9	46	aflp	0
tamu1104a-ctg2630	ctg2630	0	54	tamu1104a-ctg2630-1	txa4419		12	54	aflp	0
tamu1104a-ctg2630	ctg2630	0	54	tamu1104a-ctg2630-2	txa1362		12	54	aflp	0
tamu1104a-ctg263	ctg263	0	54	tamu1104a-ctg263-1	txa6200		1	33	aflp	0
tamu1104a-ctg263	ctg263	0	54	tamu1104a-ctg263-2	txa6723		4	33	aflp	0
tamu1104a-ctg263	ctg263	0	54	tamu1104a-ctg263-3	txa5615		6	54	aflp	0
tamu1104a-ctg263	ctg263	0	54	tamu1104a-ctg263-4	txa4982		10	38	aflp	0
tamu1104a-ctg2634	ctg2634	0	48	tamu1104a-ctg2634-1	txa1057		26	48	aflp	0
tamu1104a-ctg2636	ctg2636	0	37	tamu1104a-ctg2636-1	txa6504		6	37	aflp	0
tamu1104a-ctg2636	ctg2636	0	37	tamu1104a-ctg2636-2	txa3424		6	37	aflp	0
tamu1104a-ctg2636	ctg2636	0	37	tamu1104a-ctg2636-3	txa1026		6	37	aflp	0
tamu1104a-ctg2637	ctg2637	0	39	tamu1104a-ctg2637-1	txa5544		16	26	aflp	0
tamu1104a-ctg2637	ctg2637	0	39	tamu1104a-ctg2637-2	txa1853		16	26	aflp	0
tamu1104a-ctg2637	ctg2637	0	39	tamu1104a-ctg2637-3	txa4779		16	26	aflp	0
tamu1104a-ctg2637	ctg2637	0	39	tamu1104a-ctg2637-4	txa5655		16	39	aflp	0
tamu1104a-ctg2637	ctg2637	0	39	tamu1104a-ctg2637-5	txa723		16	26	aflp	0
tamu1104a-ctg2638	ctg2638	0	36	tamu1104a-ctg2638-1	txa6784		1	31	aflp	0
tamu1104a-ctg2638	ctg2638	0	36	tamu1104a-ctg2638-2	txa1339		1	36	aflp	0
tamu1104a-ctg2638	ctg2638	0	36	tamu1104a-ctg2638-3	txa3923		5	31	aflp	0
tamu1104a-ctg2640	ctg2640	0	36	tamu1104a-ctg2640-1	txa5411		5	36	aflp	0
tamu1104a-ctg2640	ctg2640	0	36	tamu1104a-ctg2640-2	txa4939		5	30	aflp	0
tamu1104a-ctg2640	ctg2640	0	36	tamu1104a-ctg2640-3	txa3121		5	30	aflp	0
tamu1104a-ctg264	ctg264	0	49	tamu1104a-ctg264-1	txa3745		10	47	aflp	0
tamu1104a-ctg264	ctg264	0	49	tamu1104a-ctg264-2	txa4141		10	47	aflp	0
tamu1104a-ctg264	ctg264	0	49	tamu1104a-ctg264-3	txa1306		10	49	aflp	0
tamu1104a-ctg2641	ctg2641	0	66	tamu1104a-ctg2641-1	txa1125		10	66	aflp	0
tamu1104a-ctg2641	ctg2641	0	66	tamu1104a-ctg2641-2	CF432315	34445016,CF432315.1	10	48	est	0
tamu1104a-ctg2642	ctg2642	0	44	tamu1104a-ctg2642-1	txa3246		1	44	aflp	0
tamu1104a-ctg2644	ctg2644	0	17	tamu1104a-ctg2644-1	txa7038		1	17	aflp	0
tamu1104a-ctg2647	ctg2647	0	30	tamu1104a-ctg2647-1	txa6260		1	30	aflp	0
tamu1104a-ctg2648	ctg2648	0	61	tamu1104a-ctg2648-1	txa1898		11	28	aflp	0
tamu1104a-ctg2648	ctg2648	0	61	tamu1104a-ctg2648-2	txa2412		11	51	aflp	0
tamu1104a-ctg2648	ctg2648	0	61	tamu1104a-ctg2648-3	txa3060		11	28	aflp	0
tamu1104a-ctg2648	ctg2648	0	61	tamu1104a-ctg2648-4	txa3430		11	61	aflp	0
tamu1104a-ctg2648	ctg2648	0	61	tamu1104a-ctg2648-5	txa2780		11	61	aflp	0
tamu1104a-ctg2649	ctg2649	0	28	tamu1104a-ctg2649-1	txa3267		1	28	aflp	0
tamu1104a-ctg2650	ctg2650	0	30	tamu1104a-ctg2650-1	txa5609		1	30	aflp	0
tamu1104a-ctg2650	ctg2650	0	30	tamu1104a-ctg2650-2	txa5989		2	30	aflp	0
tamu1104a-ctg2651	ctg2651	0	60	tamu1104a-ctg2651-1	txa4078		5	60	aflp	0
tamu1104a-ctg2655	ctg2655	0	50	tamu1104a-ctg2655-1	txa1094		8	50	aflp	0
tamu1104a-ctg2656	ctg2656	0	32	tamu1104a-ctg2656-1	txa6692		4	32	aflp	0
tamu1104a-ctg2656	ctg2656	0	32	tamu1104a-ctg2656-2	txa5230		4	32	aflp	0
tamu1104a-ctg2656	ctg2656	0	32	tamu1104a-ctg2656-3	txa1308		1	32	aflp	0
tamu1104a-ctg2657	ctg2657	0	50	tamu1104a-ctg2657-1	txa1729		8	50	aflp	0
tamu1104a-ctg2657	ctg2657	0	50	tamu1104a-ctg2657-2	txa1103		8	40	aflp	0
